Domain_score,DomainToolRegistrars,knujon,DomainNameEntropy,registrar_prices,ttlRisk,spamhausTld,domain_age,AlexaLevSim,Label
4.666666667,0.097315436,0.272452069,0.039755654,0,0.3,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.049445005,0.042684418,0.78538648,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.6,0.04797908,0.6,0.6,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.048245615,0.6,0.5,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.043012183,0.6,0.6,0,0.5,0,alexatop
4.888888889,0.6,0.16851665,0.065725763,0.6,0.7,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.037480084,0.6,0.5,0.060869565,0.5,0,alexatop
5.333333333,0.6,0.6,0.040946729,0.6,0.5,0.6,0.5,0,alexatop
4.555555556,0.6,0.6,0.053443079,0.6,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.054108911,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.053113666,0.6,0.5,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.046947021,0.6,0.3,0.060869565,0.5,0,alexatop
4.333333333,0.6,0.6,0.031937445,0.6,0.3,0.01863354,0.5,0,alexatop
4.333333333,0.6,0.6,0.049912758,0.6,0.1,0.060869565,0.5,0,alexatop
4.444444444,0.6,0.6,0.035205245,0.6,0.5,0.007453416,0.5,0,alexatop
5.333333333,0.6,0.6,0.095679502,0.6,0.3,0.6,0.5,0,alexatop
4.777777778,0.6,0.16851665,0.051457638,0.6,0.7,0.060869565,0.5,0,alexatop
4.888888889,0.6,0.280524723,0.046177868,0.6,0.7,0.060869565,0.5,0,alexatop
6.111111111,0.097315436,0.272452069,0.015807922,0,0.5,0.001242236,0.5,0,alexatop
4.666666667,0.6,0.6,0.059519712,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.097315436,0.272452069,0.04031141,0,0.6,0.060869565,0.5,0,alexatop
4.666666667,0.097315436,0.272452069,0.050629987,0,0.3,0.060869565,0.5,0,alexatop
5.111111111,0.6,0.6,0.079946218,0.6,0.6,0.060869565,0.5,0,alexatop
4.555555556,0.6,0.6,0.048889508,0.6,0.3,0.060869565,0.5,0,alexatop
5.555555556,0.6,0.049445005,0.039040338,0.78538648,0.5,0.001242236,0.5,0,alexatop
4.777777778,0.6,0.6,0.08263279,0.6,0.3,0.060869565,0.5,0,alexatop
5,0.6,0.6,0.10732073,0.6,0.5,0.060869565,0.5,0,alexatop
4.888888889,0.097315436,0.272452069,0.046506683,0,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.034383263,0.6,0.5,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.052969211,0.6,0.5,0.060869565,0.5,0,alexatop
4.666666667,0.097315436,0.272452069,0.056592097,0,0.3,0.060869565,0.5,0,alexatop
4.777777778,0.6,0.6,0.037828503,0.6,0.5,0.060869565,0.5,0,alexatop
